,URL,NameResort,Stars,Km Freeride
240,http://www.skiresort.info/ski-resort/alpe-cermis-cavalese/,. Alpe Cermis – Cavalese,3,0.0
241,http://www.skiresort.info/ski-resort/kellerjoch-schwaz/,. Kellerjoch – Schwaz,3,1.0
242,http://www.skiresort.info/ski-resort/laterns-gapfohl/,. Laterns – Gapfohl,3,11.0
243,http://www.skiresort.info/ski-resort/hochstein-lienz/,. Hochstein – Lienz,3,0.0
244,http://www.skiresort.info/ski-resort/buchensteinwand-pillersee-st-ulrich-am-pillerseest-jakob-in-haushochfilzen/,. Buchensteinwand (Pillersee) – St. Ulrich am Pillersee/St. Jakob in Haus/Hochfilzen,3,2.5
245,http://www.skiresort.info/ski-resort/alta-badia/,. Alta Badia,3,0.0
246,http://www.skiresort.info/ski-resort/aela-maloja/,. Aela – Maloja,3,0.0
247,http://www.skiresort.info/ski-resort/flachauwinklkleinarl-shuttleberg/,. Flachauwinkl/Kleinarl (Shuttleberg),3,12.0
248,http://www.skiresort.info/ski-resort/balderschwang-hochschelpenriedberger-horn/,. Balderschwang – Hochschelpen/Riedberger Horn,3,0.0
249,http://www.skiresort.info/ski-resort/rosshuette-seefeld/,. Rosshütte – Seefeld,3,0.0
250,http://www.skiresort.info/ski-resort/gerlitzen/,. Gerlitzen,3,4.9
251,http://www.skiresort.info/ski-resort/hahnenkamm-hoefenreutte/,. Hahnenkamm – Höfen/Reutte,3,0.0
252,http://www.skiresort.info/ski-resort/tatranska-lomnica/,. Tatranská Lomnica,3,0.4
253,http://www.skiresort.info/ski-resort/savognin/,. Savognin,3,0.0
254,http://www.skiresort.info/ski-resort/snow-space-salzburg-flachauwagrainst-johann-alpendorf/,. Snow Space Salzburg – Flachau/Wagrain/St. Johann-Alpendorf,3,5.0
255,http://www.skiresort.info/ski-resort/zugspitze/,. Zugspitze,3,0.0
256,http://www.skiresort.info/ski-resort/wurzeralm-spital-am-pyhrn/,. Wurzeralm – Spital am Pyhrn,3,0.0
257,http://www.skiresort.info/ski-resort/palarinsal-la-massana-vallnord/,. Pal/Arinsal – La Massana (Vallnord),3,0.0
258,http://www.skiresort.info/ski-resort/biberwier-marienberg/,. Biberwier – Marienberg,2,1.3
259,http://www.skiresort.info/ski-resort/kristberg-silbertal/,. Kristberg – Silbertal,2,0.0
260,http://www.skiresort.info/ski-resort/hochficht/,. Hochficht,2,3.0
261,http://www.skiresort.info/ski-resort/fichtelberg-oberwiesenthal/,. Fichtelberg – Oberwiesenthal,2,0.0
262,http://www.skiresort.info/ski-resort/ramsau-am-dachstein-rittisberg/,. Ramsau am Dachstein – Rittisberg,2,4.0
263,http://www.skiresort.info/ski-resort/ehrwalder-wettersteinbahnen-ehrwald/,. Ehrwalder Wettersteinbahnen – Ehrwald,2,1.5
264,http://www.skiresort.info/ski-resort/ounasvaara-rovaniemi/,. Ounasvaara – Rovaniemi,2,1.0
265,http://www.skiresort.info/ski-resort/ruka/,. Ruka,2,0.0
266,http://www.skiresort.info/ski-resort/watles-malles-venosta-mals/,. Watles – Malles Venosta (Mals),2,4.5
267,http://www.skiresort.info/ski-resort/nesselwang-alpspitze-alpspitzbahn/,. Nesselwang – Alpspitze (Alpspitzbahn),2,0.7
268,http://www.skiresort.info/ski-resort/ravna-planina/,. Ravna Planina,2,0.0
269,http://www.skiresort.info/ski-resort/goetschen-bischofswiesen/,. Götschen – Bischofswiesen,2,0.0
270,http://www.skiresort.info/ski-resort/soellereck-oberstdorf/,. Söllereck – Oberstdorf,2,0.0
271,http://www.skiresort.info/ski-resort/joechelspitze-bach/,. Jöchelspitze – Bach,2,0.0
272,http://www.skiresort.info/ski-resort/grasgehren-bolgengrat/,. Grasgehren – Bolgengrat,2,1.0
273,http://www.skiresort.info/ski-resort/filzmoos/,. Filzmoos,2,0.0
274,http://www.skiresort.info/ski-resort/moenichkirchenmariensee/,. Mönichkirchen/Mariensee,2,0.0
275,http://www.skiresort.info/ski-resort/grebenzen-st-lambrecht/,. Grebenzen – St. Lambrecht,2,13.0
276,http://www.skiresort.info/ski-resort/lavarone/,. Lavarone,2,0.0
277,http://www.skiresort.info/ski-resort/passo-dello-stelvio-stelvio-pass/,. Passo dello Stelvio (Stelvio Pass),2,1.0
278,http://www.skiresort.info/ski-resort/szczyrk-mountain-resort/,. Szczyrk Mountain Resort,2,0.0
279,http://www.skiresort.info/ski-resort/spindleruv-mlyn/,. Špindlerův Mlýn,2,0.0
280,http://www.skiresort.info/ski-resort/werfenweng/,. Werfenweng,2,0.0
281,http://www.skiresort.info/ski-resort/todtnauberg/,. Todtnauberg,2,6.8
282,http://www.skiresort.info/ski-resort/belchen/,. Belchen,2,8.0
283,http://www.skiresort.info/ski-resort/radstadtaltenmarkt/,. Radstadt/Altenmarkt,2,0.0
284,http://www.skiresort.info/ski-resort/san-vito-di-cadore/,. San Vito di Cadore,2,0.0
285,http://www.skiresort.info/ski-resort/alpine-snowsports-aldershot/,. Alpine Snowsports – Aldershot (dry slopes),2,0.0
286,http://www.skiresort.info/ski-resort/monte-kaolino-hirschau/,. Monte Kaolino – Hirschau (sand ski area),2,0.0
287,http://www.skiresort.info/ski-resort/oslo-tryvann-skimore/,. Oslo – Tryvann (Skimore),2,0.0
288,http://www.skiresort.info/ski-resort/lindvallenhoegfjaellet-saelen/,. Lindvallen/Högfjället (Sälen),2,0.0
289,http://www.skiresort.info/ski-resort/donovaly-park-snow/,. Donovaly (Park Snow),2,0.0
290,http://www.skiresort.info/ski-resort/hawran-jurgow/,. Hawrań – Jurgów,2,0.0
291,http://www.skiresort.info/ski-resort/nosal-bystre/,. Nosal – Bystre,2,0.0
292,http://www.skiresort.info/ski-resort/harenda/,. Harenda,2,0.0
293,http://www.skiresort.info/ski-resort/proeller-skidreieck-st-englmar/,. Pröller Skidreieck (St. Englmar),2,0.0
294,http://www.skiresort.info/ski-resort/rangger-koepfl-oberperfuss/,. Rangger Köpfl – Oberperfuss,2,0.0
295,http://www.skiresort.info/ski-resort/gazprom-mountain-resort/,. Gazprom Mountain Resort,2,0.0
296,http://www.skiresort.info/ski-resort/altastenberg/,. Altastenberg,2,1.0
297,http://www.skiresort.info/ski-resort/hohe-bracht-lennestadt/,. Hohe Bracht – Lennestadt,2,0.0
298,http://www.skiresort.info/ski-resort/keilberg-klinovec/,. Keilberg (Klínovec),2,0.0
299,http://www.skiresort.info/ski-resort/berwangbichlbachrinnen/,. Berwang/Bichlbach/Rinnen,2,0.0
300,http://www.skiresort.info/ski-resort/kelchsau/,. Kelchsau,2,0.0
301,http://www.skiresort.info/ski-resort/graechen/,. Grächen,2,0.0
302,http://www.skiresort.info/ski-resort/zauberberg-semmering/,. Zauberberg Semmering,2,0.0
303,http://www.skiresort.info/ski-resort/gschwandtkopf-seefeld/,. Gschwandtkopf – Seefeld,2,0.0
304,http://www.skiresort.info/ski-resort/unternberg-ruhpolding/,. Unternberg (Ruhpolding),2,3.6
305,http://www.skiresort.info/ski-resort/mitterdorf-almberg-mitterfirmiansreut/,. Mitterdorf (Almberg) – Mitterfirmiansreut,2,0.0
306,http://www.skiresort.info/ski-resort/schetteregg-egg/,. Schetteregg – Egg,2,0.0
307,http://www.skiresort.info/ski-resort/oberaudorf-hocheck/,. Oberaudorf – Hocheck,2,2.0
308,http://www.skiresort.info/ski-resort/schoeneck-skiwelt/,. Schöneck (Skiwelt),2,0.0
309,http://www.skiresort.info/ski-resort/jachymov-stred/,. Jáchymov Střed,2,0.0
310,http://www.skiresort.info/ski-resort/steckenberg-unterammergau/,. Steckenberg – Unterammergau,2,0.0
311,http://www.skiresort.info/ski-resort/karwendel-bergbahn-zwoelferkopf-pertisau/,. Karwendel Bergbahn (Zwölferkopf) – Pertisau,2,0.0
312,http://www.skiresort.info/ski-resort/monte-popolo-eben-im-pongau/,. Monte Popolo – Eben im Pongau,2,0.0
313,http://www.skiresort.info/ski-resort/blafjoell/,. Bláfjöll,2,0.0
314,http://www.skiresort.info/ski-resort/geisskopf-bischofsmais/,. Geißkopf – Bischofsmais,2,0.0
315,http://www.skiresort.info/ski-resort/hirtenteich-essingen-lauterburgaalen/,. Hirtenteich – Essingen-Lauterburg/Aalen,2,0.0
316,http://www.skiresort.info/ski-resort/blaesiberg-wiesensteig/,. Bläsiberg – Wiesensteig,2,0.0
317,http://www.skiresort.info/ski-resort/auf-der-rieder-eschenlohe/,. Auf der Rieder – Eschenlohe,2,0.0
318,http://www.skiresort.info/ski-resort/jungholz/,. Jungholz,2,0.0
319,http://www.skiresort.info/ski-resort/gaalaa/,. Gålå,2,0.0
320,http://www.skiresort.info/ski-resort/skeikampen-gausdal/,. Skeikampen – Gausdal,2,0.0
321,http://www.skiresort.info/ski-resort/neunerkoepfle-tannheim/,. Neunerköpfle – Tannheim,2,1.0
322,http://www.skiresort.info/ski-resort/fuessener-joechle-graen/,. Füssener Jöchle – Grän,2,0.0
323,http://www.skiresort.info/ski-resort/winterberg-skiliftkarussell/,. Winterberg (Skiliftkarussell),2,0.0
324,http://www.skiresort.info/ski-resort/hirschberglifte-kreuth/,. Hirschberglifte – Kreuth,2,0.0
325,http://www.skiresort.info/ski-resort/muttereralm-muttersgoetzens/,. Muttereralm – Mutters/Götzens,2,0.0
326,http://www.skiresort.info/ski-resort/tirolina-haltjochlift-hinterthiersee/,. Tirolina (Haltjochlift) – Hinterthiersee,2,0.0
327,http://www.skiresort.info/ski-resort/rofan-maurach/,. Rofan – Maurach,2,0.0
328,http://www.skiresort.info/ski-resort/willingen-ettelsberg/,. Willingen – Ettelsberg,2,0.0
329,http://www.skiresort.info/ski-resort/postwiesen-skidorf-neuastenberg/,. Postwiesen Skidorf – Neuastenberg,2,0.0
330,http://www.skiresort.info/ski-resort/wurmberg-braunlage/,. Wurmberg – Braunlage,2,0.8
331,http://www.skiresort.info/ski-resort/alpenpark-neuss/,. Alpenpark Neuss (indoor ski area),1,0.0
332,http://www.skiresort.info/ski-resort/snow-dome-bispingen/,. Snow Dome Bispingen (indoor ski area),1,0.0
333,http://www.skiresort.info/ski-resort/reith-bei-kitzbuehel/,. Reith bei Kitzbühel,1,0.0
334,http://www.skiresort.info/ski-resort/le-tourchet/,. Le Tourchet,1,0.0
335,http://www.skiresort.info/ski-resort/les-planards/,. Les Planards,1,0.0
336,http://www.skiresort.info/ski-resort/lipno/,. Lipno,1,0.0
337,http://www.skiresort.info/ski-resort/hundseck-buehlertallifte/,. Hundseck – Bühlertallifte,1,0.0
338,http://www.skiresort.info/ski-resort/beuerberg/,. Beuerberg,1,0.0
339,http://www.skiresort.info/ski-resort/hohe-wand-wiese-vienna-high-hills/,. Hohe Wand Wiese – Vienna (High Hills),1,0.0
340,http://www.skiresort.info/ski-resort/snow-arena-druskininkai/,. Snow Arena – Druskininkai (indoor ski area),1,0.0
341,http://www.skiresort.info/ski-resort/snow-valley-peer/,. Snow Valley – Peer (indoor ski area),1,0.0
342,http://www.skiresort.info/ski-resort/ice-mountain/,. Ice Mountain (indoor ski area),1,0.0
343,http://www.skiresort.info/ski-resort/beitostoelen/,. Beitostølen,1,0.0
344,http://www.skiresort.info/ski-resort/bialka-tatrzanska-kotelnicakaniowkabania/,. Białka Tatrzańska – Kotelnica/Kaniówka/Bania,1,0.0
345,http://www.skiresort.info/ski-resort/witow/,. Witów,1,0.0
346,http://www.skiresort.info/ski-resort/szymoszkowa/,. Szymoszkowa,1,0.0
347,http://www.skiresort.info/ski-resort/bialy-potok/,. Bialy Potok,1,0.0
348,http://www.skiresort.info/ski-resort/markbuchenpredigtstuhl-st-englmar/,. Markbuchen/Predigtstuhl (St. Englmar),1,0.0
349,http://www.skiresort.info/ski-resort/kapellenberg-st-englmar/,. Kapellenberg (St. Englmar),1,0.0
350,http://www.skiresort.info/ski-resort/gruen-maibrunn-st-englmar/,. Grün-Maibrunn (St. Englmar),1,0.0
351,http://www.skiresort.info/ski-resort/vigiljoch-monte-san-vigilio-lana/,. Vigiljoch (Monte San Vigilio) – Lana,1,0.0
352,http://www.skiresort.info/ski-resort/sahnehang/,. Sahnehang,1,0.0
353,http://www.skiresort.info/ski-resort/hunau-boedefeld/,. Hunau – Bödefeld,1,0.0
354,http://www.skiresort.info/ski-resort/burglift-stans/,. Burglift – Stans,1,0.0
355,http://www.skiresort.info/ski-resort/mehliskopf/,. Mehliskopf,1,0.0
356,http://www.skiresort.info/ski-resort/kaltenbronn/,. Kaltenbronn,1,0.0
357,http://www.skiresort.info/ski-resort/fahlenscheid-olpe/,. Fahlenscheid – Olpe,1,0.0
358,http://www.skiresort.info/ski-resort/wissen/,. Wissen,1,0.0
359,http://www.skiresort.info/ski-resort/burbach/,. Burbach,1,0.0
360,http://www.skiresort.info/ski-resort/altenseelbach/,. Altenseelbach,1,0.0
361,http://www.skiresort.info/ski-resort/stinesser-lifte-fischen-i-allgaeu/,. Stinesser Lifte – Fischen i. Allgäu,1,0.0
362,http://www.skiresort.info/ski-resort/feldthurns-velturno/,. Feldthurns (Velturno),1,0.0
363,http://www.skiresort.info/ski-resort/trins/,. Trins,1,0.0
364,http://www.skiresort.info/ski-resort/alfaierlift-gschnitz/,. Alfaierlift – Gschnitz,1,0.0
365,http://www.skiresort.info/ski-resort/hesselberg/,. Hesselberg,1,0.0
366,http://www.skiresort.info/ski-resort/reiserhang-gaissach/,. Reiserhang – Gaißach,1,0.0
367,http://www.skiresort.info/ski-resort/chill-factore-manchester/,. Chill Factore – Manchester (indoor ski area),1,0.0
368,http://www.skiresort.info/ski-resort/pendle-ski-club/,. Pendle Ski Club (dry slopes),1,0.0
369,http://www.skiresort.info/ski-resort/amneville-les-thermes-snowhall/,. Amnéville-Les-Thermes – Snowhall (indoor ski area),1,0.0
370,http://www.skiresort.info/ski-resort/bottrop-alpincenter/,. Bottrop (alpincenter) (indoor ski area),1,0.0
371,http://www.skiresort.info/ski-resort/snowworld-landgraaf/,. SnowWorld Landgraaf (indoor ski area),1,0.0
372,http://www.skiresort.info/ski-resort/de-uithof/,. De Uithof (indoor ski area),1,0.0
373,http://www.skiresort.info/ski-resort/montana-snowcenter/,. Montana Snowcenter (indoor ski area),1,0.0
374,http://www.skiresort.info/ski-resort/snowworld-terneuzen/,. SnowWorld Terneuzen (indoor ski area),1,0.0
375,http://www.skiresort.info/ski-resort/snowworld-rucphen/,. SnowWorld Rucphen (indoor ski area),1,0.0
376,http://www.skiresort.info/ski-resort/snowworld-zoetermeer/,. SnowWorld Zoetermeer (indoor ski area),1,0.0
377,http://www.skiresort.info/ski-resort/snowworld-amsterdam/,. SnowWorld Amsterdam (indoor ski area),1,0.0
378,http://www.skiresort.info/ski-resort/heutal-unken/,. Heutal – Unken,1,2.5
379,http://www.skiresort.info/ski-resort/snozone-milton-keynes/,. Snozone – Milton Keynes (indoor ski area),1,0.0
380,http://www.skiresort.info/ski-resort/silberberg-bodenmais/,. Silberberg – Bodenmais,1,0.0
381,http://www.skiresort.info/ski-resort/roelzhang-wildenthal/,. Rölzhang – Wildenthal,1,0.0
382,http://www.skiresort.info/ski-resort/novako-bozi-dar/,. Novako – Boží Dar,1,0.0
383,http://www.skiresort.info/ski-resort/johanngeorgenstadt-kuelliggut/,. Johanngeorgenstadt – Külliggut,1,0.0
384,http://www.skiresort.info/ski-resort/ochsenkopf/,. Ochsenkopf,1,0.0
385,http://www.skiresort.info/ski-resort/klausenlift-mehlmeisel/,. Klausenlift – Mehlmeisel,1,0.0
386,http://www.skiresort.info/ski-resort/hempelsberggeiersberg-oberwarmensteinach/,. Hempelsberg/Geiersberg – Oberwarmensteinach,1,0.0
387,http://www.skiresort.info/ski-resort/fleckllift-warmensteinach/,. Fleckllift – Warmensteinach,1,0.0
388,http://www.skiresort.info/ski-resort/bleaml-alm-neubau-fichtelberg/,. Bleaml Alm – Neubau (Fichtelberg),1,0.0
389,http://www.skiresort.info/ski-resort/archenstadel-rinn/,. Archenstadel – Rinn,1,0.0
390,http://www.skiresort.info/ski-resort/pontresina/,. Pontresina,1,0.0
391,http://www.skiresort.info/ski-resort/hedelands-skicenter/,. Hedelands Skicenter,1,0.0
392,http://www.skiresort.info/ski-resort/greising-deggendorf/,. Greising – Deggendorf,1,0.0
393,http://www.skiresort.info/ski-resort/pfulb-schopfloch-lenningen/,. Pfulb – Schopfloch (Lenningen),1,0.0
394,http://www.skiresort.info/ski-resort/ostalb-aalen/,. Ostalb – Aalen,1,0.0
395,http://www.skiresort.info/ski-resort/im-salzwinkel-zainingen-roemerstein/,. Im Salzwinkel – Zainingen (Römerstein),1,0.5
396,http://www.skiresort.info/ski-resort/halde-westerheim/,. Halde – Westerheim,1,0.0
397,http://www.skiresort.info/ski-resort/donnstetten-roemerstein/,. Donnstetten (Römerstein),1,0.0
398,http://www.skiresort.info/ski-resort/ohlstadt/,. Ohlstadt,1,0.0
399,http://www.skiresort.info/ski-resort/kramsach/,. Kramsach,1,0.0
400,http://www.skiresort.info/ski-resort/am-ried-farchant/,. Am Ried – Farchant,1,0.0
401,http://www.skiresort.info/ski-resort/kirburg/,. Kirburg,1,0.0
402,http://www.skiresort.info/ski-resort/the-snow-centre-hemel-hempstead/,. The Snow Centre – Hemel Hempstead (indoor ski area),1,0.0
403,http://www.skiresort.info/ski-resort/strbske-pleso/,. Štrbské Pleso,1,0.7
404,http://www.skiresort.info/ski-resort/sternstein-bad-leonfelden/,. Sternstein – Bad Leonfelden,1,0.0
405,http://www.skiresort.info/ski-resort/bischofsreut/,. Bischofsreut,1,0.0
406,http://www.skiresort.info/ski-resort/schneeberg-hagerlifte-mitterland-thiersee/,. Schneeberglifte – Mitterland (Thiersee),1,0.0
407,http://www.skiresort.info/ski-resort/kirchberglifte-kreuth/,. Kirchberglifte – Kreuth,1,0.0
408,http://www.skiresort.info/ski-resort/kolbensattel-oberammergau/,. Kolbensattel – Oberammergau,1,0.0
409,http://www.skiresort.info/ski-resort/oedberg-gmund-ostin/,. Oedberg – Gmund-Ostin,1,0.0
410,http://www.skiresort.info/ski-resort/hanslmuehle-mauern/,. Hanslmühle – Mauern,1,0.0
411,http://www.skiresort.info/ski-resort/hoernle-bad-kohlgrub/,. Hörnle – Bad Kohlgrub,1,0.0
412,http://www.skiresort.info/ski-resort/rabenkopf-oberau/,. Rabenkopf – Oberau,1,0.0
